Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
"212","Syrian Arab Republic","1357","Pesticides","5159","Average use per area of cropland","1998","1998","kg/ha","0.840000","Fc"
"212","Syrian Arab Republic","1357","Pesticides","5159","Average use per area of cropland","1999","1999","kg/ha","0.760000","Fc"
"212","Syrian Arab Republic","1357","Pesticides","5159","Average use per area of cropland","2000","2000","kg/ha","0.610000","Fc"
"212","Syrian Arab Republic","1357","Pesticides","5159","Average use per area of cropland","2001","2001","kg/ha","0.630000","Fc"
"208","Tajikistan","1357","Pesticides","5159","Average use per area of cropland","1993","1993","kg/ha","2.280000","Fc"
"208","Tajikistan","1357","Pesticides","5159","Average use per area of cropland","1994","1994","kg/ha","0.740000","Fc"
"208","Tajikistan","1357","Pesticides","5159","Average use per area of cropland","1995","1995","kg/ha","0.060000","Fc"
"208","Tajikistan","1357","Pesticides","5159","Average use per area of cropland","1996","1996","kg/ha","0.900000","Fc"
"208","Tajikistan","1357","Pesticides","5159","Average use per area of cropland","2004","2004","kg/ha","0.260000","Fc"
"208","Tajikistan","1357","Pesticides","5159","Average use per area of cropland","2005","2005","kg/ha","0.270000","Fc"
"208","Tajikistan","1357","Pesticides","5159","Average use per area of cropland","2006","2006","kg/ha","0.280000","Fc"
"208","Tajikistan","1357","Pesticides","5159","Average use per area of cropland","2007","2007","kg/ha","0.280000","Fc"
"208","Tajikistan","1357","Pesticides","5159","Average use per area of cropland","2008","2008","kg/ha","0.290000","Fc"
"208","Tajikistan","1357","Pesticides","5159","Average use per area of cropland","2009","2009","kg/ha","0.290000","Fc"
"208","Tajikistan","1357","Pesticides","5159","Average use per area of cropland","2010","2010","kg/ha","0.300000","Fc"
"208","Tajikistan","1357","Pesticides","5159","Average use per area of cropland","2011","2011","kg/ha","0.300000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","1993","1993","kg/ha","0.920000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","1994","1994","kg/ha","1.010000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","1995","1995","kg/ha","1.180000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","1996","1996","kg/ha","1.090000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","1997","1997","kg/ha","1.220000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","1998","1998","kg/ha","1.000000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","1999","1999","kg/ha","1.180000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","2000","2000","kg/ha","1.070000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","2003","2003","kg/ha","2.730000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","2004","2004","kg/ha","4.720000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","2005","2005","kg/ha","2.330000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","2006","2006","kg/ha","2.180000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","2007","2007","kg/ha","3.520000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","2008","2008","kg/ha","3.400000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","2009","2009","kg/ha","3.380000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","2010","2010","kg/ha","3.410000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","2011","2011","kg/ha","4.300000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","2012","2012","kg/ha","3.320000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","2013","2013","kg/ha","0.380000","Fc"
"216","Thailand","1357","Pesticides","5159","Average use per area of cropland","2014","2014","kg/ha","1.020000","Fc"
"154","The former Yugoslav Republic of Macedonia","1357","Pesticides","5159","Average use per area of cropland","1992","1992","kg/ha","1.470000","Fc"
"154","The former Yugoslav Republic of Macedonia","1357","Pesticides","5159","Average use per area of cropland","1993","1993","kg/ha","0.990000","Fc"
"154","The former Yugoslav Republic of Macedonia","1357","Pesticides","5159","Average use per area of cropland","1994","1994","kg/ha","0.820000","Fc"
"154","The former Yugoslav Republic of Macedonia","1357","Pesticides","5159","Average use per area of cropland","1995","1995","kg/ha","0.870000","Fc"
"154","The former Yugoslav Republic of Macedonia","1357","Pesticides","5159","Average use per area of cropland","1996","1996","kg/ha","0.840000","Fc"
"154","The former Yugoslav Republic of Macedonia","1357","Pesticides","5159","Average use per area of cropland","1997","1997","kg/ha","0.780000","Fc"
"154","The former Yugoslav Republic of Macedonia","1357","Pesticides","5159","Average use per area of cropland","1998","1998","kg/ha","0.830000","Fc"
"154","The former Yugoslav Republic of Macedonia","1357","Pesticides","5159","Average use per area of cropland","2000","2000","kg/ha","0.490000","Fc"
"154","The former Yugoslav Republic of Macedonia","1357","Pesticides","5159","Average use per area of cropland","2001","2001","kg/ha","0.290000","Fc"
"154","The former Yugoslav Republic of Macedonia","1357","Pesticides","5159","Average use per area of cropland","2002","2002","kg/ha","0.440000","Fc"
"154","The former Yugoslav Republic of Macedonia","1357","Pesticides","5159","Average use per area of cropland","2003","2003","kg/ha","0.410000","Fc"
"154","The former Yugoslav Republic of Macedonia","1357","Pesticides","5159","Average use per area of cropland","2004","2004","kg/ha","0.510000","Fc"
"154","The former Yugoslav Republic of Macedonia","1357","Pesticides","5159","Average use per area of cropland","2005","2005","kg/ha","0.310000","Fc"
"154","The former Yugoslav Republic of Macedonia","1357","Pesticides","5159","Average use per area of cropland","2006","2006","kg/ha","0.690000","Fc"
"154","The former Yugoslav Republic of Macedonia","1357","Pesticides","5159","Average use per area of cropland","2007","2007","kg/ha","0.250000","Fc"
"154","The former Yugoslav Republic of Macedonia","1357","Pesticides","5159","Average use per area of cropland","2008","2008","kg/ha","0.180000","Fc"
"154","The former Yugoslav Republic of Macedonia","1357","Pesticides","5159","Average use per area of cropland","2009","2009","kg/ha","0.220000","Fc"
"176","Timor-Leste","1357","Pesticides","5159","Average use per area of cropland","2002","2002","kg/ha","0.000000","Fc"
"176","Timor-Leste","1357","Pesticides","5159","Average use per area of cropland","2003","2003","kg/ha","0.010000","Fc"
"176","Timor-Leste","1357","Pesticides","5159","Average use per area of cropland","2004","2004","kg/ha","0.000000","Fc"
"176","Timor-Leste","1357","Pesticides","5159","Average use per area of cropland","2005","2005","kg/ha","0.000000","Fc"
"176","Timor-Leste","1357","Pesticides","5159","Average use per area of cropland","2007","2007","kg/ha","0.010000","Fc"
"176","Timor-Leste","1357","Pesticides","5159","Average use per area of cropland","2008","2008","kg/ha","0.010000","Fc"
"176","Timor-Leste","1357","Pesticides","5159","Average use per area of cropland","2009","2009","kg/ha","0.010000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","1990","1990","kg/ha","0.150000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","1991","1991","kg/ha","0.100000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","1992","1992","kg/ha","0.090000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","1993","1993","kg/ha","0.090000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","1994","1994","kg/ha","0.090000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","1995","1995","kg/ha","0.090000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","1996","1996","kg/ha","0.080000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","2003","2003","kg/ha","0.170000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","2004","2004","kg/ha","0.240000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","2005","2005","kg/ha","0.090000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","2006","2006","kg/ha","0.120000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","2007","2007","kg/ha","0.110000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","2008","2008","kg/ha","0.090000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","2009","2009","kg/ha","0.070000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","2010","2010","kg/ha","0.090000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","2011","2011","kg/ha","0.050000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","2012","2012","kg/ha","0.110000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","2013","2013","kg/ha","0.110000","Fc"
"217","Togo","1357","Pesticides","5159","Average use per area of cropland","2014","2014","kg/ha","0.250000","Fc"
"219","Tonga","1357","Pesticides","5159","Average use per area of cropland","2013","2013","kg/ha","0.390000","Fc"
"219","Tonga","1357","Pesticides","5159","Average use per area of cropland","2014","2014","kg/ha","0.520000","Fc"
"220","Trinidad and Tobago","1357","Pesticides","5159","Average use per area of cropland","1990","1990","kg/ha","11.920000","Fc"
"220","Trinidad and Tobago","1357","Pesticides","5159","Average use per area of cropland","1991","1991","kg/ha","14.880000","Fc"
"220","Trinidad and Tobago","1357","Pesticides","5159","Average use per area of cropland","1992","1992","kg/ha","14.510000","Fc"
"220","Trinidad and Tobago","1357","Pesticides","5159","Average use per area of cropland","1993","1993","kg/ha","11.830000","Fc"
"220","Trinidad and Tobago","1357","Pesticides","5159","Average use per area of cropland","2009","2009","kg/ha","1.650000","Fc"
"220","Trinidad and Tobago","1357","Pesticides","5159","Average use per area of cropland","2010","2010","kg/ha","43.130000","Fc"
"220","Trinidad and Tobago","1357","Pesticides","5159","Average use per area of cropland","2011","2011","kg/ha","3.620000","Fc"
"220","Trinidad and Tobago","1357","Pesticides","5159","Average use per area of cropland","2012","2012","kg/ha","44.710000","Fc"
"220","Trinidad and Tobago","1357","Pesticides","5159","Average use per area of cropland","2013","2013","kg/ha","18.230000","Fc"
"220","Trinidad and Tobago","1357","Pesticides","5159","Average use per area of cropland","2014","2014","kg/ha","24.910000","Fc"
"222","Tunisia","1357","Pesticides","5159","Average use per area of cropland","1997","1997","kg/ha","0.180000","Fc"
"222","Tunisia","1357","Pesticides","5159","Average use per area of cropland","2009","2009","kg/ha","0.430000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","1990","1990","kg/ha","1.080000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","1991","1991","kg/ha","0.880000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","1992","1992","kg/ha","0.980000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","1993","1993","kg/ha","1.020000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","1994","1994","kg/ha","0.870000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","1995","1995","kg/ha","1.010000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","1996","1996","kg/ha","1.120000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","1997","1997","kg/ha","1.280000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","1998","1998","kg/ha","1.120000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","1999","1999","kg/ha","1.230000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","2000","2000","kg/ha","1.270000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","2001","2001","kg/ha","0.970000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","2002","2002","kg/ha","1.050000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","2003","2003","kg/ha","1.270000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","2004","2004","kg/ha","1.080000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","2005","2005","kg/ha","1.520000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","2006","2006","kg/ha","1.060000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","2007","2007","kg/ha","1.960000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","2008","2008","kg/ha","1.540000","Fc"
"223","Turkey","1357","Pesticides","5159","Average use per area of cropland","2009","2009","kg/ha","1.530000","Fc"
