code3,typeName,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
#N/A,"Meat, pig Emissions (CO2eq) gigagrams",27.1808,31.4328,30.2539,27.0445,32.3121,34.794,41.9506,46.4893,49.4901,61.5019,64.0395,67.1403,72.3147,90.0085,77.441,78.9213,87.6821,94.9012,91.6048,86.2131,94.5902,99.5677,105.7469,113.8602,116.1403,104.7527,116.6959,129.81,132.7661,133.0699,133.5249,413.6167,308.5824,284.5276,282.0456,280.7543,279.4529,282.6767,291.4462,297.8135,305.5701,336.6167,346.5046,349.6142,351.8391,341.0488,325.9286,253.419,249.5349,267.5225,254.9726,239.4616,249.1915,243.5354
#N/A,Cereals excluding rice Emissions (CO2eq) gigagrams,42851.5279,45752.0549,45759.5611,52292.3618,55214.5798,61871.8816,65276.9841,70953.4758,73324.2507,78555.7925,84370.8211,86952.5862,93934.743,95525.5161,96926.4804,102218.4013,103565.0462,111303.8745,107914.3627,111969.6403,109902.1453,116651.7362,121425.9458,123624.749,126543.0517,129493.2164,129719.0625,130101.2039,123557.5819,113478.9041,101489.103,80863.2869,77378.8507,71873.2035,70277.9124,72756.6289,75247.4508,70783.7867,69856.8962,69500.1512,73310.6559,72287.4311,68958.7928,74764.9226,71174.1184,69772.4177,72136.3794,78243.7953,74147.9537,72164.9537,77142.9748,74922.8123,80291.7668,86376.2679
#N/A,"Rice, paddy Emissions (CO2eq) gigagrams",6499.9612,6481.1904,7080.3956,8116.3794,8821.7575,9645.0723,10670.4402,11766.9734,12573.2482,13654.2706,14588.8314,15393.184,16525.3795,16921.5516,17762.4943,17822.6548,18555.1901,19576.5199,19754.8525,20380.1695,20376.2919,21243.155,22194.5536,23002.716,23660.9484,24017.5736,24560.165,24772.6785,22859.1584,21685.9261,19846.0105,13597.0805,12547.4776,11461.0235,10910.2137,11953.2028,11595.372,11327.7794,11436.415,11304.068,11244.5112,10783.8301,11339.4494,11200.6929,10786.6256,10902.4635,11457.6774,11137.5826,11445.4303,12182.9993,12440.6445,11976.4299,12087.6121,12484.0913
#N/A,"Meat, cattle Emissions (CO2eq) gigagrams",198638.331,212304.7519,216949.5749,211121.2473,216265.8159,232347.199,240144.9774,241299.0582,238432.7017,239378.3738,245937.1011,253368.0028,262735.9185,274418.9746,280063.7378,281494.6006,279970.2714,283699.3785,286942.7783,288768.4368,286183.713,287618.7565,286249.7479,296380.4907,299931.6129,298324.7597,298126.7214,290053.411,294321.02,293767.3724,285126.1861,247781.4508,234833.8825,223877.7981,211165.5745,205278.6123,195958.4818,185089.4612,179255.7286,175455.2407,170047.2902,168919.7315,167168.1842,163399.8739,160667.4039,157949.32,158834.4529,158654.2408,157912.4654,156719.0834,152769.7332,155321.9384,154633.8974,155555.4591
#N/A,"Milk, whole fresh cow Emissions (CO2eq) gigagrams",280908.0845,283182.439,284787.7546,283269.535,285641.0782,288183.6881,293595.9265,294541.0332,293615.4871,287779.4006,287201.9103,288945.0881,294522.3983,297082.7732,297604.7412,296920.126,297879.3612,300470.0762,301454.2254,301514.2347,300952.189,302701.0935,303213.4693,301550.3298,296643.9701,291388.0006,284196.9353,278083.699,275010.2835,270510.5181,262926.2577,229919.9866,221582.6427,217993.2821,210152.9507,201570.5289,193397.8832,184539.6576,178241.0368,172980.7489,168427.6607,165013.6101,160198.0016,154203.1778,147633.3602,144296.0811,141682.0407,140219.994,136501.8581,133699.4676,130531.6681,129903.9714,130209.5949,130582.2132
#N/A,"Meat, goat Emissions (CO2eq) gigagrams",2701.0907,2467.9616,2477.3497,2080.0699,2036.5785,2054.6627,2126.9633,2103.7339,2141.3114,1984.1941,2155.8902,2151.4599,2160.2153,2159.1205,2284.9786,2245.2819,2081.2324,2155.4202,2161.2715,2250.5398,2562.9975,2499.6698,2658.1397,2694.0303,2625.8934,2768.8031,2708.6727,2814.7468,3129.704,2691.8326,2826.2712,2168.0849,2135.9482,2172.6566,2071.6746,2003.1866,1894.5892,1857.8048,1841.7103,1906.2243,1790.2749,1698.7191,1852.9916,1905.6128,1775.3998,1674.987,1717.1778,1750.1759,1876.4242,1783.1228,1710.7889,1861.8507,1822.4327,1784.4211
#N/A,"Milk, whole fresh goat Emissions (CO2eq) gigagrams",2581.5739,2571.9658,2290.9259,2327.191,2316.5102,2236.496,2241.3936,2154.4323,2062.9149,2028.3848,1892.9024,1853.8953,1859.2019,1885.3278,1781.0798,1779.6658,1891.3579,1837.1591,1785.8231,1815.1891,1816.955,1829.6581,1845.9102,1844.8173,1888.5058,1922.6586,1983.6405,2039.9689,2069.3689,2518.6001,2394.3145,2340.4592,2387.2883,2502.2007,2622.7801,2550.3344,2651.847,2650.5858,2628.4313,2542.4955,2603.5063,2579.2019,2641.8972,2471.4023,2525.0591,2525.4651,2451.1887,2434.3447,2151.514,2230.4536,2180.7537,2159.05,2073.6818,2161.4553
#N/A,"Meat, buffalo Emissions (CO2eq) gigagrams",1037.6029,1064.4384,1048.8305,1004.0699,935.0369,1006.7382,1037.2938,1042.5064,1048.789,984.9283,998.8912,998.152,961.7359,976.8534,984.0187,975.072,923.5093,931.7456,912.5651,854.4329,830.915,791.9462,780.8086,780.9396,820.4082,890.7898,873.1799,865.8198,866.2671,873.641,866.7431,160.8476,168.4729,160.9268,164.6151,165.8159,169.0345,147.6343,208.9449,189.9683,125.7001,147.1335,134.8126,200.886,198.3803,162.107,196.2977,261.4376,265.8164,262.5092,256.0414,288.6827,334.6775,280.8732
#N/A,"Milk, whole fresh buffalo Emissions (CO2eq) gigagrams",239.8926,237.5769,216.8716,207.5713,193.6145,176.1715,164.9411,157.9896,150.5711,151.7312,147.828,138.3417,146.4231,159.3703,167.1145,146.3711,132.3703,126.4464,125.9142,125.682,140.8705,137.3769,133.9887,130.7217,103.496,104.2976,103.5967,107.0255,112.9634,138.1661,136.826,121.2631,143.4973,135.808,139.5937,214.0659,201.6757,236.7908,255.3546,242.6289,311.4252,309.2752,309.8794,320.438,297.4216,266.204,283.3202,361.0084,423.7711,469.2568,454.8331,410.0298,464.0816,459.5925
#N/A,"Meat, sheep Emissions (CO2eq) gigagrams",65147.7312,66570.2902,66273.535,64617.6601,62835.9354,63732.0607,65313.1521,65994.4793,66124.6141,62458.2839,64381.9734,65003.4725,64949.3878,65955.3018,66883.1754,65877.4891,63296.7833,64587.7786,65436.6498,66068.7562,65951.0089,67518.0641,67998.4224,69756.2066,69405.6907,72301.4986,73039.6282,74536.2773,75229.7541,74037.5957,72130.7964,50290.8686,47694.8432,44689.9472,40626.5031,37584.3905,36368.9393,35384.3901,34124.6674,32952.9876,30117.3784,29902.6242,30328.894,31464.1812,31391.5359,30621.5973,30562.4946,29788.9581,28872.0458,28276.9562,27841.5437,27516.2523,28432.1958,28439.9343
#N/A,"Milk, whole fresh sheep Emissions (CO2eq) gigagrams",11883.223,11967.8972,11983.3705,11880.9803,11636.8197,11972.0707,12098.2948,11997.8723,11723.833,11551.8562,11365.797,11233.9983,11259.016,11295.2969,11178.7888,11043.0637,11113.0717,11113.4284,11172.9961,11159.0161,11099.1085,11376.6375,11555.9463,11205.28,11199.6282,10881.7218,10894.1785,10916.13,10693.4012,11132.6337,10701.9963,10613.8875,10436.3926,10276.934,10292.9463,9736.9612,9451.8084,9356.5874,9106.4496,8749.88,8608.1613,8490.6121,8206.0389,7799.0802,7667.904,8171.0473,8026.444,8340.824,8658.4836,8779.8275,8791.6016,8818.2389,8626.6736,8734.2119
#N/A,"Milk, whole fresh camel Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,0.5584,0.5342,0.6677,0.687,0.6909,0.7162,0.6798,0.6149,0.5342,0.6191,0.7041,0.6119
#N/A,"Meat, chicken Emissions (CO2eq) gigagrams",2143.201,2309.9868,2451.1874,2277.7023,2261.2833,2145.3586,2229.1539,2353.9246,2402.0388,2469.2007,2768.2536,2906.5819,3024.0749,3191.922,3342.351,3247.3079,3435.4831,4195.735,4504.2711,4603.4682,4889.7582,5049.9836,5196.0495,5184.7383,5395.7148,5450.3896,5602.469,5713.326,5708.4154,5758.8383,5564.3302,5212.2307,4778.1394,4572.2971,4272.7627,4335.679,4140.5903,4100.7083,4043.7375,3993.1061,3885.6734,3901.1849,4101.7571,4078.0988,3963.5241,4021.8771,4241.3787,3997.9768,4342.6136,4442.0653,4624.5755,4602.3166,4632.5517,4560.157
#N/A,"Eggs, hen, in shell Emissions (CO2eq) gigagrams",8629.7124,8723.4939,8657.6925,8721.7346,9011.461,9437.9236,9915.5268,10112.4162,10312.6372,11335.8686,11703.0407,11753.849,12007.0404,12230.1735,12242.5671,12475.6477,12586.7574,11057.809,11124.5884,11259.7973,11277.1887,11216.776,11097.5565,11204.2337,11259.9036,11249.7714,11255.1746,11274.425,11225.1207,10810.0774,10827.602,9176.1503,8587.3308,8487.5648,8313.0717,7977.6995,7830.434,7888.7756,7866.3631,7692.393,7700.4704,7740.4424,8361.7057,8320.1144,8610.1886,8663.8855,8541.5562,8616.9054,8382.1317,8822.2421,8911.1288,9154.2541,10371.8122,10527.1939
#N/A,"Meat, pig Emissions (CO2eq) gigagrams",37043.0287,39557.161,39203.813,34984.0715,38574.1581,38850.0856,39388.0529,39276.0516,38861.2671,41870.6324,46723.186,48032.086,48272.6473,50052.6543,50734.8778,47473.5461,50007.2842,53102.1791,54472.4789,55421.549,55299.9065,55952.9069,55817.5141,57418.7791,57446.4427,58866.5344,59188.4648,59707.3286,58687.1402,58499.9271,57114.5683,53594.5287,51727.5938,50744.0319,49392.0312,48126.325,47213.231,46713.5244,47895.9219,46869.5192,45251.5172,45794.3989,46453.5614,45390.7811,44992.9395,45606.8548,46588.3764,45238.7187,44498.7565,44806.089,44486.5915,43530.163,43469.4498,44098.4337
#N/A,Cereals excluding rice Emissions (CO2eq) gigagrams,23531.705,24089.6488,23666.0763,28713.7641,29991.7846,35679.1212,36818.2887,40997.9279,42565.6247,47076.2162,49940.4471,51603.6355,57661.6043,58764.2997,59823.9264,63825.6103,63700.0474,68142.2745,63624.8728,67367.1936,66464.6435,71425.8263,76292.8281,74834.3173,78209.1489,80978.7686,81369.0787,81332.793,75684.6458,68011.3225,57276.2295,39691.8786,36524.8016,29997.7535,28572.9109,27672.4193,30515.7387,25322.2561,25061.1125,26209.5968,31165.2774,28866.045,25925.171,30248.551,29916.1882,29516.8418,30547.507,37042.7103,35161.2929,32287.6695,38041.3929,35034.9551,39162.2179,42245.2701
#N/A,"Rice, paddy Emissions (CO2eq) gigagrams",2079.3333,2062.7558,2579.0236,3312.3321,3992.8225,4639.3695,5384.1145,6055.2466,6533.9974,7406.5255,8162.5185,8745.3374,9557.1768,10258.7717,11097.4123,10980.7799,11371.9745,11881.8882,11904.4306,12761.3979,12920.2768,13644.9181,14753.6515,14925.0344,15357.4994,15407.7288,15924.2871,15967.8059,14394.0539,12842.0448,11239.924,5855.3029,4969.735,3362.2674,2960.2207,2952.2694,2763.3352,2629.9186,2761.2167,2935.8245,2930.5078,2581.3421,2805.4173,2636.5562,2719.9224,2923.4486,3232.5592,3548.7493,3691.2412,3971.0735,4299.161,4051.7777,4234.5399,4141.7737
#N/A,"Meat, cattle Emissions (CO2eq) gigagrams",93468.8343,103347.6578,109865.8685,106831.3164,109369.8715,120886.6901,126616.8534,126997.1352,124116.9368,123803.686,131638.2801,137997.5393,141606.5274,145736.6331,151019.1303,154357.9182,153755.1789,157185.2698,159550.6999,160481.335,159779.6996,161043.7296,161756.5558,166964.4197,171017.709,171200.7485,174000.0973,167326.8808,170776.6333,166846.5923,158038.6406,120492.2548,110985.8051,103108.8236,89270.5066,81741.7489,72672.0822,64188.4338,57687.7049,54408.8032,51498.7191,51408.1808,51236.5871,48054.8224,45116.8302,42983.7702,43831.9133,43333.0611,42759.8161,42600.6005,41004.6053,41949.8909,42863.9981,42580.1598
#N/A,"Milk, whole fresh cow Emissions (CO2eq) gigagrams",135855.1002,140522.1358,144514.2711,144987.0326,146381.7452,147864.8136,151453.78,151945.1654,151167.4208,148691.8142,149941.7369,150910.4038,153131.2733,156377.8207,157756.7027,157221.604,157657.7472,159709.1485,160853.0349,161235.6653,160582.0512,161291.2078,161755.2425,161707.5044,159769.5746,156765.1612,154491.1091,152710.2192,151805.2507,151988.2306,150882.6622,116691.0651,112650.5612,110054.8829,104705.9965,98327.1845,91660.5129,84442.5134,80618.9097,78181.1731,74892.7865,72981.664,70434.2679,65920.6132,62186.6982,60242.9868,58449.9127,56850.8193,54616.9971,52562.8743,50597.5112,49994.9523,48871.6385,48522.067
#N/A,"Meat, goat Emissions (CO2eq) gigagrams",1034.3617,975.1121,1126.1163,829.5394,790.8466,904.6434,858.0947,886.9117,905.6053,792.3898,954.6698,968.5767,1002.1963,1057.7104,1167.0958,1112.0517,960.2842,1018.5686,1062.4694,1129.1206,1329.6306,1213.3718,1271.3006,1376.3202,1329.2972,1378.8601,1392.5498,1394.9606,1479.9711,1390.7158,1554.0934,893.2788,896.3044,867.3761,787.9986,788.3138,674.7648,637.3174,621.1246,607.3405,555.2589,574.7507,592.612,608.9294,589.0186,550.9548,567.4337,600.8853,609.8283,611.5871,684.0302,697.2915,714.674,669.1882
#N/A,"Milk, whole fresh goat Emissions (CO2eq) gigagrams",1001.4803,1036.857,808.5351,891.691,920.2476,840.0531,877.3802,811.1483,748.6793,733.1619,603.2114,583.8404,576.5929,569.9458,443.8878,435.9811,551.2773,495.4779,442.2037,455.1301,463.8959,472.4481,481.0903,458.3993,470.2866,471.1737,473.6102,490.0403,498.426,516.5036,398.4819,404.7243,433.7457,483.2139,512.2772,535.301,581.306,595.8361,598.5614,619.7007,667.3368,606.1513,648.4596,624.8741,588.6576,545.2627,515.2076,496.2433,463.8676,444.8842,430.8553,421.1551,411.421,459.2235
#N/A,"Meat, buffalo Emissions (CO2eq) gigagrams",825.0905,867.8547,847.2751,800.9063,750.9226,822.5804,849.3789,898.3466,911.7356,853.1799,830.4693,819.4026,796.7757,797.4912,788.6136,778.6995,734.1577,713.9453,668.1024,650.2669,628.7738,608.8517,587.4047,600.3395,632.0165,713.141,710.3526,706.0632,705.5424,736.702,732.3818,60.1011,56.2317,43.5121,51.2678,51.635,43.688,35.5753,34.6806,34.8667,34.6806,28.9073,33.1694,36.4018,36.2089,30.4168,32.5717,31.0401,28.5265,23.6566,21.4145,17.2942,16.1774,17.8509
#N/A,"Milk, whole fresh buffalo Emissions (CO2eq) gigagrams",163.4581,145.1735,121.7628,115.2382,105.2558,89.7614,84.8248,77.8785,68.7003,66.028,64.2812,61.865,57.0104,56.2744,55.786,52.1814,48.5682,44.1951,41.5399,36.3369,32.9542,29.7543,27.0136,24.5804,21.5289,19.4508,17.6357,18.4502,17.5879,19.8265,19.8282,22.142,19.0871,16.5104,12.1954,11.9803,11.4287,10.7662,10.5801,9.1491,8.2817,6.1523,6.7056,7.684,6.9259,8.1058,8.2407,8.7991,9.0689,8.5327,9.296,10.8242,9.8014,10.5083
#N/A,"Meat, sheep Emissions (CO2eq) gigagrams",41356.0745,42949.45,43449.7975,41864.1273,39627.6563,40732.9775,42617.0288,43646.1256,44336.8529,41138.2037,43309.5443,43801.1238,43498.0077,44468.4885,45373.5056,44448.9072,44240.5098,44947.5163,45740.0687,46266.286,45693.7763,46131.4279,45920.818,47841.7024,47291.8783,46398.4652,46750.4207,45865.4737,45783.7212,45245.1904,42971.4408,21092.6364,18770.0934,15797.7905,12498.4403,10254.7655,8269.9886,6744.717,5645.9844,5276.1568,5239.3093,5160.9212,5384.8963,5734.6826,5963.3479,6156.4265,6601.5179,6900.3385,6948.5728,7029.7634,6622.1186,6913.8523,7473.6802,7463.4484
#N/A,"Milk, whole fresh sheep Emissions (CO2eq) gigagrams",5719.095,5879.8311,5964.9006,6043.5911,5924.9695,6230.826,6282.3854,6220.6235,6084.6485,6020.3273,6034.7057,6081.5915,6128.9293,6068.7939,5922.5745,5837.8547,5864.7183,5852.3328,5917.6305,5888.7099,5814.2477,6141.8919,6285.3627,5861.4843,5679.8789,5315.7178,5172.747,5214.6677,4972.2843,4402.5599,4234.9748,4171.6265,3822.7285,3641.9601,3543.0592,3196.8667,3007.4579,2886.5822,2746.5799,2660.2702,2469.1232,2354.0588,2379.6897,2348.8425,2404.0286,2408.8724,2418.9386,2832.6347,3001.0579,3083.5684,3202.0801,3231.9732,3121.3085,3282.3457
#N/A,"Milk, whole fresh camel Emissions (CO2eq) gigagrams",,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,0.5584,0.5342,0.6677,0.687,0.6909,0.7162,0.6798,0.6149,0.5342,0.6191,0.7041,0.6119
#N/A,"Meat, chicken Emissions (CO2eq) gigagrams",878.6027,1017.2301,1142.4855,912.3824,853.7177,891.1054,940.7731,954.7703,978.98,974.6666,1125.6452,1191.2026,1186.9711,1358.5626,1492.7589,1324.7426,1498.593,2262.1293,2511.9204,2614.2068,2817.2966,2943.8185,3091.1998,3160.0688,3305.9072,3379.861,3441.5113,3454.0781,3531.6049,3516.7286,3359.1556,2930.5041,2481.2236,2278.1553,1959.8866,1719.0428,1583.744,1430.0564,1396.5734,1423.691,1377.5406,1425.1354,1687.9493,1637.0715,1566.3778,1637.8998,1775.615,1698.2256,1844.8695,1945.8044,2072.7965,1979.7365,1840.7384,1850.4458
#N/A,"Eggs, hen, in shell Emissions (CO2eq) gigagrams",4951.8562,5103.6947,4906.7706,4839.9232,5214.4662,5508.2636,5873.1909,6084.2338,6196.9,6999.3752,7446.301,7499.7813,7721.2176,7857.6519,7926.0339,8220.8994,8272.4944,6700.9042,6800.8738,6863.751,6912.3788,6865.8801,6885.4588,6935.0034,6946.7608,6926.8801,6911.5766,6990.2065,7047.1953,6632.9829,6739.9312,5168.6147,4716.0493,4567.0132,4415.9024,4239.1856,4047.3203,4168.4191,4091.5885,3803.7177,3789.7298,3965.8519,4668.3784,4638.7271,4905.6514,5066.3065,4940.5464,4959.7858,4766.6375,4966.463,5070.255,5342.5865,6458.2315,6661.6688
#N/A,"Meat, pig Emissions (CO2eq) gigagrams",17547.092,19242.0168,19222.4311,14050.4075,17069.3661,17951.948,17624.5407,16429.5561,15812.8744,17083.5345,20183.7396,21799.0277,21383.3932,22641.9136,23291.9798,19912.4626,21524.047,23319.8267,24034.2717,24317.0267,23842.6444,24082.9,24120.9202,25190.2775,25114.5177,24958.4735,25441.2333,25268.8718,25325.8619,25034.5615,24835.2019,21051.5115,18757.2812,17624.679,16280.216,15427.5582,14339.5952,13483.916,13591.3625,13069.497,11628.2438,11967.477,12562.3367,11528.2174,11068.96,11349.2192,11979.9235,11084.9126,10432.3749,10864.2009,10574.1103,10056.4839,10082.5439,10254.7137
#N/A,Cereals excluding rice Emissions (CO2eq) gigagrams,4240.2992,4610.6719,4833.9432,5257.0538,5820.3925,6021.0606,6795.8504,6792.6928,6630.2492,7170.576,7912.9315,7640.1798,8177.2538,8268.9241,8471.3376,8582.4093,9221.7523,9529.0179,9904.9022,9708.5679,10064.442,11034.5051,11135.2287,11619.3734,11028.4135,11420.7072,10661.4726,10602.9544,11248.2873,11077.9858,10146.8511,10009.6785,10030.6379,10139.5446,10100.3039,10900.9574,10640.7225,10161.7681,9837.8879,9690.2266,9323.7461,9210.8866,9203.5243,9008.4991,8649.4795,8447.9989,8537.1,9221.6954,8899.113,8870.2427,8658.4698,8653.3628,8904.2728,9884.9015
#N/A,"Meat, cattle Emissions (CO2eq) gigagrams",28706.9259,30045.2639,29718.4825,29545.8602,30247.8407,31680.7569,31902.3105,31166.1436,31599.8783,32081.5276,32568.1882,34156.0519,36879.1133,39594.7139,38734.6299,37261.5585,36399.5791,36080.5053,35829.0144,35634.6755,34517.6548,34704.3018,34504.5206,33978.7628,33541.3178,32597.3588,31418.0313,31198.6242,31690.8307,32766.2872,32937.505,38295.0764,37266.4578,36061.7675,35582.6696,36054.1045,35665.8842,35806.6748,35476.6695,35059.5878,34117.7023,33389.1108,33710.4983,33874.3274,34378.361,33970.5976,33262.3026,33208.7006,33066.4088,32875.8103,32265.8675,32700.5277,32877.4264,32845.3127
#N/A,"Milk, whole fresh cow Emissions (CO2eq) gigagrams",38285.6079,34689.4364,34122.9466,33446.0656,33210.3947,32788.4795,32535.8872,32443.5427,31510.3289,30259.7283,29877.0186,29697.1595,30526.8265,30156.0627,29789.0602,29100.93,29489.9644,29839.5789,29608.2163,29405.0374,29240.2179,28898.4247,29234.2275,29377.6735,28588.2028,27891.3598,27245.3661,25906.487,25275.9359,24592.2419,23788.5923,29287.2211,28406.6727,27646.2128,26642.6813,26014.6737,25478.9944,24965.4632,24393.4038,23538.3259,22760.2726,22586.5692,22195.544,21748.518,20813.7424,20509.005,20080.2106,19966.6219,19563.2271,19272.0616,19215.9688,19282.6485,19220.2802,19172.5803
#N/A,"Meat, goat Emissions (CO2eq) gigagrams",24.4305,23.6947,24.0575,26.53,25.6714,25.9889,25.7858,23.5126,21.9582,20.2294,19.7003,18.3364,17.4817,16.8825,16.8136,16.3995,16.9104,17.3814,19.4376,20.3956,21.7285,23.4913,24.281,24.1282,23.5471,8.2401,6.7876,7.1447,7.2068,33.8266,33.7805,36.1294,30.7063,29.5339,28.1332,28.8018,27.9237,26.6177,33.0753,31.3252,30.5095,30.7752,34.8765,34.4603,35.6981,35.9819,36.2821,35.8537,34.7401,35.8758,36.8945,36.9966,36.4653,36.2334
#N/A,"Milk, whole fresh goat Emissions (CO2eq) gigagrams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5763,15.4434,15.0919,15.8631,14.6466,14.7403,16.2596,16.6385,16.4745,16.8026,17.048,16.852,17.8918,17.8042,16.9774,17.1733,16.711,16.1874,17.387,16.8445,16.4436,15.1315,14.1903,13.5473,12.9628,12.8225,12.6908,12.2116,11.4166
#N/A,"Meat, sheep Emissions (CO2eq) gigagrams",10008.0569,10229.4214,10160.2409,10279.82,10392.8876,10467.3705,10051.1339,9751.1796,9291.8042,9080.6209,9022.8233,9278.2442,9589.6374,9757.7727,9652.0566,9617.9692,7281.4781,7466.5125,7787.8648,7727.1729,7777.4995,7979.2747,8239.6898,8414.657,8682.3245,12402.6737,12968.8841,13765.8821,14511.7914,14956.9044,14946.1968,15387.636,15372.1038,15179.7741,14959.9252,14571.1079,14680.7347,15187.1236,15201.1749,14455.3156,12846.2356,12527.8352,12546.1193,13100.9943,12820.5532,12557.2369,12187.8885,11831.8597,11291.0466,11164.1871,11409.0799,11649.9144,11791.2692,12087.9298
#N/A,"Meat, chicken Emissions (CO2eq) gigagrams",368.4856,349.688,346.7612,357.5222,347.4684,350.2287,360.1732,365.0174,371.1059,402.8627,390.9723,400.5857,400.5593,402.6113,381.1447,399.9166,357.5894,338.0617,362.0367,350.9935,327.5834,342.9615,349.9683,288.241,284.3929,292.8948,339.1989,353.6054,356.1989,366.4926,372.0288,430.683,412.0332,394.3387,403.6655,406.0596,495.7635,470.672,490.0392,557.1032,561.4425,537.3884,574.0975,576.8986,556.5331,555.0945,548.4478,548.2215,598.7804,536.704,533.7344,535.2959,556.4472,573.3882
#N/A,"Eggs, hen, in shell Emissions (CO2eq) gigagrams",720.1401,690.56,690.2891,718.024,695.2454,702.6062,725.0938,734.8328,723.9151,805.9387,791.5564,800.1193,807.3126,756.7526,772.2887,763.0061,763.381,780.6509,757.5134,731.3607,708.2343,718.1632,679.3506,808.6161,787.3182,779.7523,804.887,778.108,718.2663,726.4684,715.6237,790.4698,764.004,776.4343,759.9323,754.0499,788.385,718.6285,716.3675,719.1961,754.7644,730.2758,716.5731,717.5812,729.62,711.9736,725.2645,696.3322,667.2433,737.9591,757.5246,736.1288,741.8056,760.4058
